"","Overall","marker","n.fold","method","variable"
"V1661416",0.97960478765205,"V166","4","BO","17"
"V1671416",0,"V167","4","BO","17"
"V1681416",0,"V168","4","BO","17"
"V1691416",0,"V169","4","BO","17"
"V1701416",0.231856597477785,"V170","4","BO","17"
"V1711416",5.39643285151379,"V171","4","BO","17"
"V1721416",5.43001554654046,"V172","4","BO","17"
"V1731416",0.671951094621734,"V173","4","BO","17"
"V1741416",0,"V174","4","BO","17"
"V1751416",0,"V175","4","BO","17"
"V1761416",0,"V176","4","BO","17"
"V1771416",14.8389143808293,"V177","4","BO","17"
"V1781416",0,"V178","4","BO","17"
"V1791416",5.80584416707041,"V179","4","BO","17"
"V1801416",0,"V180","4","BO","17"
"V1811416",0,"V181","4","BO","17"
"V1821416",0,"V182","4","BO","17"
"V1831416",0,"V183","4","BO","17"
"V1841416",0,"V184","4","BO","17"
"V1851416",0,"V185","4","BO","17"
"V1861416",0,"V186","4","BO","17"
"V1871416",0,"V187","4","BO","17"
"V1881416",0,"V188","4","BO","17"
"V1891416",0.252915384431755,"V189","4","BO","17"
"V1901416",0,"V190","4","BO","17"
"V1911416",0,"V191","4","BO","17"
"V1921416",0,"V192","4","BO","17"
"V1931416",0,"V193","4","BO","17"
"V1941416",0,"V194","4","BO","17"
"V1951416",0,"V195","4","BO","17"
"V1961416",0.247255034998528,"V196","4","BO","17"
"V1971416",0,"V197","4","BO","17"
"V1981416",0,"V198","4","BO","17"
"V1991416",0,"V199","4","BO","17"
"V2001416",0,"V200","4","BO","17"
"V2011416",0,"V201","4","BO","17"
"V2021416",0,"V202","4","BO","17"
"V2031416",0,"V203","4","BO","17"
"V2041416",0,"V204","4","BO","17"
"V2051416",0.2432376530513,"V205","4","BO","17"
"V2061416",0,"V206","4","BO","17"
"V2071416",0,"V207","4","BO","17"
"V2081416",0,"V208","4","BO","17"
"V2091416",0,"V209","4","BO","17"
"V2101416",0,"V210","4","BO","17"
"V2111416",0,"V211","4","BO","17"
"V2121416",0,"V212","4","BO","17"
"V2131416",0.247343905666024,"V213","4","BO","17"
"V2141416",0,"V214","4","BO","17"
"V2151416",0,"V215","4","BO","17"
"V2161416",0,"V216","4","BO","17"
"V2171416",0.526853719797471,"V217","4","BO","17"
"V2181416",0,"V218","4","BO","17"
"V2191416",0.862408811005291,"V219","4","BO","17"
"V2201416",0.656684208931087,"V220","4","BO","17"
"V2211416",0.314031507890437,"V221","4","BO","17"
"V2221416",0,"V222","4","BO","17"
"V2231416",0,"V223","4","BO","17"
"V2241416",1.58767891931894,"V224","4","BO","17"
"V2251416",0,"V225","4","BO","17"
"V2261416",0.254923845977096,"V226","4","BO","17"
"V2271416",0,"V227","4","BO","17"
"V2281416",0.598430742722853,"V228","4","BO","17"
"V2291416",0,"V229","4","BO","17"
"V2301416",0,"V230","4","BO","17"
"V2311416",0,"V231","4","BO","17"
"V2321416",0.620185989825589,"V232","4","BO","17"
"V2331416",0,"V233","4","BO","17"
"V2341416",0,"V234","4","BO","17"
"V2351416",0,"V235","4","BO","17"
"V2361416",0,"V236","4","BO","17"
"V2371416",0.537786753980645,"V237","4","BO","17"
"V2381416",0.203880078294283,"V238","4","BO","17"
"V2391416",0,"V239","4","BO","17"
"V2401416",0,"V240","4","BO","17"
"V2411416",0.401089096461575,"V241","4","BO","17"
"V2421416",0,"V242","4","BO","17"
"V2431416",0,"V243","4","BO","17"
"V2441416",0,"V244","4","BO","17"
"V2451416",0,"V245","4","BO","17"
"V2461416",3.26528058837501,"V246","4","BO","17"
"V2471416",0,"V247","4","BO","17"
"V2481416",0,"V248","4","BO","17"
"V2491416",2.35257558985808,"V249","4","BO","17"
"V2501416",0,"V250","4","BO","17"
"V2511416",0.514061126298251,"V251","4","BO","17"
"V2521416",0,"V252","4","BO","17"
"V2531416",0,"V253","4","BO","17"
"V2541416",0,"V254","4","BO","17"
"V2551416",0,"V255","4","BO","17"
"V2561416",0,"V256","4","BO","17"
"V2571416",0,"V257","4","BO","17"
"V2581416",0,"V258","4","BO","17"
"V2591416",0,"V259","4","BO","17"
"V2601416",0.296291252223828,"V260","4","BO","17"
"V2611416",0,"V261","4","BO","17"
"V2621416",0,"V262","4","BO","17"
"V2631416",0,"V263","4","BO","17"
"V2641416",0,"V264","4","BO","17"
"V2651416",0,"V265","4","BO","17"
"V2661416",0,"V266","4","BO","17"
"V2671416",0,"V267","4","BO","17"
"V2681416",0.28687749521472,"V268","4","BO","17"
"V2691416",0,"V269","4","BO","17"
"V2701416",0,"V270","4","BO","17"
"V2711416",0,"V271","4","BO","17"
"V2721416",0,"V272","4","BO","17"
"V2731416",0,"V273","4","BO","17"
"V2741416",0,"V274","4","BO","17"
"V2751416",0,"V275","4","BO","17"
"V2761416",0,"V276","4","BO","17"
"V2771416",0,"V277","4","BO","17"
"V2781416",0.486687180229091,"V278","4","BO","17"
"V2791416",0.596008311660899,"V279","4","BO","17"
"V2801416",0,"V280","4","BO","17"
"V2811416",0,"V281","4","BO","17"
"V2821416",0,"V282","4","BO","17"
"V2831416",0,"V283","4","BO","17"
"V2841416",2.18590752981091,"V284","4","BO","17"
"V2851416",0.24149128736769,"V285","4","BO","17"
"V2861416",0,"V286","4","BO","17"
"V2871416",0,"V287","4","BO","17"
"V2881416",0,"V288","4","BO","17"
"V2891416",0,"V289","4","BO","17"
"V2901416",0.96511302866345,"V290","4","BO","17"
"V2911416",0,"V291","4","BO","17"
"V2921416",0.441015716134743,"V292","4","BO","17"
"V2931416",0,"V293","4","BO","17"
"V2941416",0,"V294","4","BO","17"
"V2951416",0,"V295","4","BO","17"
"V2961416",0,"V296","4","BO","17"
"V2971416",0,"V297","4","BO","17"
"V2981416",0,"V298","4","BO","17"
"V2991416",0,"V299","4","BO","17"
"V3001416",0,"V300","4","BO","17"
"V3011416",0,"V301","4","BO","17"
"V3021416",0,"V302","4","BO","17"
"V3031416",0,"V303","4","BO","17"
"V3041416",0,"V304","4","BO","17"
"V3051416",0,"V305","4","BO","17"
"V3061416",3.94146391515615,"V306","4","BO","17"
"V3071416",0,"V307","4","BO","17"
"V3081416",0,"V308","4","BO","17"
"V3091416",0,"V309","4","BO","17"
"V3101416",0,"V310","4","BO","17"
"V3111416",0,"V311","4","BO","17"
"V3121416",0,"V312","4","BO","17"
"V3131416",0,"V313","4","BO","17"
"V3141416",0,"V314","4","BO","17"
"V3151416",0.216188968568319,"V315","4","BO","17"
"V3161416",0,"V316","4","BO","17"
"V3171416",0,"V317","4","BO","17"
"V3181416",0,"V318","4","BO","17"
"V3191416",0.28873612467418,"V319","4","BO","17"
"V3201416",0,"V320","4","BO","17"
"V3211416",0,"V321","4","BO","17"
"V3221416",0,"V322","4","BO","17"
"V3231416",0.156428330753747,"V323","4","BO","17"
"V3241416",0,"V324","4","BO","17"
"V3251416",6.86796475218774,"V325","4","BO","17"
"V3261416",0,"V326","4","BO","17"
"V3271416",0,"V327","4","BO","17"
"V3281416",0,"V328","4","BO","17"
"V3291416",1.52533865770485,"V329","4","BO","17"
"V3301416",0,"V330","4","BO","17"
"V3311416",0,"V331","4","BO","17"
"V3321416",0.192032498486819,"V332","4","BO","17"
"V3331416",0,"V333","4","BO","17"
"V3341416",0,"V334","4","BO","17"
"V3351416",0.267292913177507,"V335","4","BO","17"
"V3361416",0,"V336","4","BO","17"
"V3371416",0,"V337","4","BO","17"
"V3381416",0,"V338","4","BO","17"
"V3391416",0,"V339","4","BO","17"
"V3401416",0,"V340","4","BO","17"
"V3411416",0,"V341","4","BO","17"
"V3421416",0,"V342","4","BO","17"
"V3431416",0.541475799157237,"V343","4","BO","17"
"V3441416",0,"V344","4","BO","17"
"V3451416",0.155633316338398,"V345","4","BO","17"
"V3461416",0,"V346","4","BO","17"
"V3471416",0,"V347","4","BO","17"
"V3481416",0,"V348","4","BO","17"
"V3491416",0,"V349","4","BO","17"
"V3501416",0,"V350","4","BO","17"
"V3511416",0,"V351","4","BO","17"
"V3521416",4.02498061168615,"V352","4","BO","17"
"V3531416",0.675876114191944,"V353","4","BO","17"
"V3541416",0,"V354","4","BO","17"
"V3551416",2.71111049960879,"V355","4","BO","17"
"V3561416",6.34466555258504,"V356","4","BO","17"
"V3571416",0,"V357","4","BO","17"
"V3581416",0,"V358","4","BO","17"
"V3591416",0,"V359","4","BO","17"
"V3601416",0,"V360","4","BO","17"
"V3611416",0,"V361","4","BO","17"
"V3621416",0,"V362","4","BO","17"
"V3631416",0.469136761720806,"V363","4","BO","17"
"V3641416",0,"V364","4","BO","17"
"V3651416",0.670457973883151,"V365","4","BO","17"
"V3661416",0,"V366","4","BO","17"
"V3671416",0.188315902254653,"V367","4","BO","17"
"V3681416",0.646338191226042,"V368","4","BO","17"
"V3691416",0.279358532274568,"V369","4","BO","17"
"V3701416",0.398086080348071,"V370","4","BO","17"
"V3711416",0,"V371","4","BO","17"
"V3721416",0,"V372","4","BO","17"
"V3731416",0,"V373","4","BO","17"
"V3741416",0,"V374","4","BO","17"
"V3751416",0,"V375","4","BO","17"
"V3761416",0.184019388297648,"V376","4","BO","17"
"V3771416",0,"V377","4","BO","17"
"V3781416",0,"V378","4","BO","17"
"V3791416",0,"V379","4","BO","17"
"V3801416",0,"V380","4","BO","17"
"V3811416",0,"V381","4","BO","17"
"V3821416",0,"V382","4","BO","17"
"V3831416",0,"V383","4","BO","17"
"V3841416",0,"V384","4","BO","17"
"V3851416",0,"V385","4","BO","17"
"V3861416",0,"V386","4","BO","17"
"V3871416",0.142234695159664,"V387","4","BO","17"
"V3881416",0,"V388","4","BO","17"
"V3891416",0,"V389","4","BO","17"
"V3901416",0.313955844039805,"V390","4","BO","17"
"V3911416",0,"V391","4","BO","17"
"V3921416",0,"V392","4","BO","17"
"V3931416",0,"V393","4","BO","17"
"V3941416",0.404845241930214,"V394","4","BO","17"
"V3951416",0,"V395","4","BO","17"
"V3961416",0.616701603151248,"V396","4","BO","17"
"V3971416",0,"V397","4","BO","17"
"V3981416",0.704456675799077,"V398","4","BO","17"
"V3991416",0.212288998170004,"V399","4","BO","17"
"V4001416",0,"V400","4","BO","17"
"V401616",0,"V401","4","BO","17"
"V402316",3.55129537974425,"V402","4","BO","17"
"V403316",0,"V403","4","BO","17"
"V404316",0.145100690602288,"V404","4","BO","17"
"V405316",0,"V405","4","BO","17"
"V406316",0,"V406","4","BO","17"
"V407316",0,"V407","4","BO","17"
"V408316",0,"V408","4","BO","17"
"V409316",0,"V409","4","BO","17"
"V410516",0.21579599806832,"V410","4","BO","17"
"V411516",0,"V411","4","BO","17"
"V412316",0.184412596837615,"V412","4","BO","17"
"V413316",0,"V413","4","BO","17"
"V414316",0.352253241792504,"V414","4","BO","17"
"V415316",0.569912043580685,"V415","4","BO","17"
"V416316",0,"V416","4","BO","17"
"V417316",1.00430454108649,"V417","4","BO","17"
"V418316",4.11020145654974,"V418","4","BO","17"
"V419316",0,"V419","4","BO","17"
"V420316",0.175866689964633,"V420","4","BO","17"
"V421516",0,"V421","4","BO","17"
"V422316",0,"V422","4","BO","17"
"V423316",0,"V423","4","BO","17"
"V424316",0,"V424","4","BO","17"
"V425316",0,"V425","4","BO","17"
"V426316",0.821274113193786,"V426","4","BO","17"
"V427316",0,"V427","4","BO","17"
"V428316",0,"V428","4","BO","17"
"V429316",0,"V429","4","BO","17"
"V430316",0.229821190993833,"V430","4","BO","17"
"V431516",0,"V431","4","BO","17"
"V432316",0,"V432","4","BO","17"
"V433316",0,"V433","4","BO","17"
"V434316",0,"V434","4","BO","17"
"V435316",0,"V435","4","BO","17"
"V436316",0,"V436","4","BO","17"
"V437316",0,"V437","4","BO","17"
"V438316",0,"V438","4","BO","17"
"V439316",0,"V439","4","BO","17"
"V440316",0.621606672657916,"V440","4","BO","17"
"V441516",0,"V441","4","BO","17"
"V442316",0,"V442","4","BO","17"
"V443316",0,"V443","4","BO","17"
"V444316",0,"V444","4","BO","17"
"V445316",0,"V445","4","BO","17"
"V446316",0,"V446","4","BO","17"
"V447316",0,"V447","4","BO","17"
"V448316",0,"V448","4","BO","17"
"V449316",0,"V449","4","BO","17"
"V450316",0,"V450","4","BO","17"
"V451516",0.237851210882688,"V451","4","BO","17"
"V452316",0,"V452","4","BO","17"
"V453316",0,"V453","4","BO","17"
"V454316",0,"V454","4","BO","17"
"V455316",0,"V455","4","BO","17"
"V456316",0,"V456","4","BO","17"
"V457316",0,"V457","4","BO","17"
"V458316",0,"V458","4","BO","17"
"V459316",0,"V459","4","BO","17"
"V460316",0,"V460","4","BO","17"
"V461516",0,"V461","4","BO","17"
"V462316",0,"V462","4","BO","17"
"V463316",0,"V463","4","BO","17"
"V464316",0,"V464","4","BO","17"
"V465316",2.50003414135326,"V465","4","BO","17"
"V466316",0,"V466","4","BO","17"
"V467316",0,"V467","4","BO","17"
"V468316",0,"V468","4","BO","17"
"V469316",0,"V469","4","BO","17"
"V470316",0,"V470","4","BO","17"
"V471516",0.228390420200409,"V471","4","BO","17"
"V472316",0,"V472","4","BO","17"
"V473316",0,"V473","4","BO","17"
"V474316",0,"V474","4","BO","17"
"V475316",0,"V475","4","BO","17"
"V476316",0,"V476","4","BO","17"
"V477316",0,"V477","4","BO","17"
"V478316",0,"V478","4","BO","17"
"V479316",0.500760198482228,"V479","4","BO","17"
"V480316",0,"V480","4","BO","17"
"V481516",0,"V481","4","BO","17"
"V482316",1.65937788165708,"V482","4","BO","17"
"V483316",0,"V483","4","BO","17"
"V484316",0,"V484","4","BO","17"
"V485316",0,"V485","4","BO","17"
"V486316",0,"V486","4","BO","17"
"V487316",0,"V487","4","BO","17"
"V488316",0,"V488","4","BO","17"
"V489316",0,"V489","4","BO","17"
"V490316",1.52203761090842,"V490","4","BO","17"
"V491516",0,"V491","4","BO","17"
"V492316",0,"V492","4","BO","17"
"V493316",0,"V493","4","BO","17"
"V494316",0,"V494","4","BO","17"
"V495316",0,"V495","4","BO","17"
"V496316",0,"V496","4","BO","17"
"V497316",0,"V497","4","BO","17"
"V498316",0,"V498","4","BO","17"
"V499316",0,"V499","4","BO","17"
"V500316",0,"V500","4","BO","17"
"V501516",0,"V501","4","BO","17"
"V502316",0.246663275401534,"V502","4","BO","17"
"V503316",0,"V503","4","BO","17"
"V504316",0,"V504","4","BO","17"
"V505316",0,"V505","4","BO","17"
"V506316",0.627889734858577,"V506","4","BO","17"
"V507316",0,"V507","4","BO","17"
"V508316",0.574402741248007,"V508","4","BO","17"
"V509316",0,"V509","4","BO","17"
"V510516",0,"V510","4","BO","17"
"V511516",0,"V511","4","BO","17"
"V512316",0,"V512","4","BO","17"
"V513316",11.1473129300962,"V513","4","BO","17"
"V514316",0,"V514","4","BO","17"
"V515316",0,"V515","4","BO","17"
"V516316",0,"V516","4","BO","17"
"V517316",0,"V517","4","BO","17"
"V518316",0,"V518","4","BO","17"
"V519316",0,"V519","4","BO","17"
"V520316",0.595203070030977,"V520","4","BO","17"
"V521516",0,"V521","4","BO","17"
"V522316",0,"V522","4","BO","17"
"V523316",0,"V523","4","BO","17"
"V524316",0,"V524","4","BO","17"
"V525316",0,"V525","4","BO","17"
"V526316",4.36722522010954,"V526","4","BO","17"
"V527316",0.87352015045198,"V527","4","BO","17"
"V528316",0,"V528","4","BO","17"
"V529316",12.9740869130931,"V529","4","BO","17"
"V530316",0,"V530","4","BO","17"
"V531516",0.388780533667994,"V531","4","BO","17"
"V532316",0.346325736940155,"V532","4","BO","17"
"V533316",0,"V533","4","BO","17"
"V534316",0,"V534","4","BO","17"
"V535316",0,"V535","4","BO","17"
"V536316",0,"V536","4","BO","17"
"V537316",0,"V537","4","BO","17"
"V538316",0,"V538","4","BO","17"
"V539316",0,"V539","4","BO","17"
"V540316",0,"V540","4","BO","17"
"V541516",0,"V541","4","BO","17"
"V542316",0.284490281395269,"V542","4","BO","17"
"V543316",0,"V543","4","BO","17"
"V544316",0,"V544","4","BO","17"
"V545316",0,"V545","4","BO","17"
"V546316",0,"V546","4","BO","17"
"V547316",0,"V547","4","BO","17"
"V548316",0,"V548","4","BO","17"
"V549316",0,"V549","4","BO","17"
"V550316",0,"V550","4","BO","17"
"V551516",0,"V551","4","BO","17"
"V552316",0,"V552","4","BO","17"
"V553316",0,"V553","4","BO","17"
"V554316",0,"V554","4","BO","17"
"V555316",0,"V555","4","BO","17"
"V556316",0.229906484513392,"V556","4","BO","17"
"V557316",0,"V557","4","BO","17"
"V558316",0,"V558","4","BO","17"
"V559316",0,"V559","4","BO","17"
"V560316",0,"V560","4","BO","17"
"V561516",0,"V561","4","BO","17"
"V562316",0,"V562","4","BO","17"
"V563316",0,"V563","4","BO","17"
"V564316",0.152154131931827,"V564","4","BO","17"
"V565316",0.765500807763833,"V565","4","BO","17"
"V566316",0,"V566","4","BO","17"
"V567316",1.1065080423837,"V567","4","BO","17"
"V568316",0,"V568","4","BO","17"
"V569316",0.153504064419422,"V569","4","BO","17"
"V570316",0,"V570","4","BO","17"
"V571516",0.2375476220059,"V571","4","BO","17"
"V572316",0,"V572","4","BO","17"
"V573316",0,"V573","4","BO","17"
"V574316",0,"V574","4","BO","17"
"V575316",0,"V575","4","BO","17"
"V576316",0,"V576","4","BO","17"
"V577316",0,"V577","4","BO","17"
"V578316",0,"V578","4","BO","17"
"V579316",0.861417364033923,"V579","4","BO","17"
"V580316",0,"V580","4","BO","17"
"V581516",0,"V581","4","BO","17"
"V582316",0,"V582","4","BO","17"
"V583316",0,"V583","4","BO","17"
"V584316",0,"V584","4","BO","17"
"V585316",0,"V585","4","BO","17"
"V586316",0,"V586","4","BO","17"
"V587316",0,"V587","4","BO","17"
"V588316",0,"V588","4","BO","17"
"V589316",0,"V589","4","BO","17"
"V590316",0,"V590","4","BO","17"
"V591516",0,"V591","4","BO","17"
"V592316",0,"V592","4","BO","17"
"V593316",0,"V593","4","BO","17"
"V594316",0,"V594","4","BO","17"
"V595316",0,"V595","4","BO","17"
"V596316",0,"V596","4","BO","17"
"V597316",0,"V597","4","BO","17"
"V598316",0,"V598","4","BO","17"
"V599316",0,"V599","4","BO","17"
"V600316",0.923943255258097,"V600","4","BO","17"
"V601516",0,"V601","4","BO","17"
"V602316",0,"V602","4","BO","17"
"V603316",0,"V603","4","BO","17"
"V604316",0,"V604","4","BO","17"
"V605316",0,"V605","4","BO","17"
"V606316",0,"V606","4","BO","17"
"V607316",0,"V607","4","BO","17"
"V608316",0,"V608","4","BO","17"
"V609316",0,"V609","4","BO","17"
"V610516",0,"V610","4","BO","17"
"V611516",0,"V611","4","BO","17"
"V612316",0,"V612","4","BO","17"
"V613316",0,"V613","4","BO","17"
"V614316",0,"V614","4","BO","17"
"V615316",0,"V615","4","BO","17"
"V616316",0,"V616","4","BO","17"
"V617316",0,"V617","4","BO","17"
"V618316",0,"V618","4","BO","17"
"V619316",0,"V619","4","BO","17"
"V620316",0,"V620","4","BO","17"
"V621516",0,"V621","4","BO","17"
"V622316",0,"V622","4","BO","17"
"V623316",0,"V623","4","BO","17"
"V624316",0,"V624","4","BO","17"
"V625316",0.211913465738125,"V625","4","BO","17"
"V626316",0,"V626","4","BO","17"
"V627316",0,"V627","4","BO","17"
"V628316",0,"V628","4","BO","17"
"V629316",11.2757296077127,"V629","4","BO","17"
"V630316",0,"V630","4","BO","17"
"V631516",16.8592678778952,"V631","4","BO","17"
"V632316",0.241849490023344,"V632","4","BO","17"
"V633316",0,"V633","4","BO","17"
"V634316",0.245345914819993,"V634","4","BO","17"
"V635316",0.318146796258922,"V635","4","BO","17"
"V636316",0,"V636","4","BO","17"
"V637316",0.430344269656905,"V637","4","BO","17"
"V638316",0.374857107768908,"V638","4","BO","17"
"V639316",0,"V639","4","BO","17"
"V640316",0,"V640","4","BO","17"
"V641516",0.282832918623581,"V641","4","BO","17"
"V642316",0,"V642","4","BO","17"
"V643316",0,"V643","4","BO","17"
"V644316",0,"V644","4","BO","17"
"V645316",3.60909436330238,"V645","4","BO","17"
"V646316",0,"V646","4","BO","17"
"V647316",0,"V647","4","BO","17"
"V648316",0,"V648","4","BO","17"
"V649316",0,"V649","4","BO","17"
"V650316",0,"V650","4","BO","17"
"V651516",0,"V651","4","BO","17"
"V652316",0,"V652","4","BO","17"
"V653316",0,"V653","4","BO","17"
"V654316",0,"V654","4","BO","17"
"V655316",0,"V655","4","BO","17"
"V656316",0,"V656","4","BO","17"
"V657316",0.578355559535651,"V657","4","BO","17"
"V658316",0,"V658","4","BO","17"
"V659316",0,"V659","4","BO","17"
"V660316",0,"V660","4","BO","17"
"V661516",0,"V661","4","BO","17"
"V662316",0.442770216280054,"V662","4","BO","17"
"V663316",0,"V663","4","BO","17"
"V664316",0,"V664","4","BO","17"
"V665316",0,"V665","4","BO","17"
"V666316",0,"V666","4","BO","17"
"V667316",0,"V667","4","BO","17"
"V668316",0,"V668","4","BO","17"
"V669316",0.274495549822317,"V669","4","BO","17"
"V670316",0,"V670","4","BO","17"
"V671516",0,"V671","4","BO","17"
"V672316",0,"V672","4","BO","17"
"V673316",0,"V673","4","BO","17"
"V674316",0,"V674","4","BO","17"
"V675316",0,"V675","4","BO","17"
"V676316",0,"V676","4","BO","17"
"V677316",0.509273086347267,"V677","4","BO","17"
"V678316",0.503606414094958,"V678","4","BO","17"
"V679316",0.224734689488227,"V679","4","BO","17"
"V680316",0,"V680","4","BO","17"
"V681516",0,"V681","4","BO","17"
"V682316",0,"V682","4","BO","17"
"V683316",0,"V683","4","BO","17"
"V684316",0.413409139019531,"V684","4","BO","17"
"V685316",0,"V685","4","BO","17"
"V686316",0,"V686","4","BO","17"
"V687316",0,"V687","4","BO","17"
"V688316",0,"V688","4","BO","17"
"V689316",0,"V689","4","BO","17"
"V690316",0.181331240274236,"V690","4","BO","17"
"V691516",0,"V691","4","BO","17"
"V692316",0,"V692","4","BO","17"
"V693316",0,"V693","4","BO","17"
"V694316",0,"V694","4","BO","17"
"V695316",0.435606091983273,"V695","4","BO","17"
"V696316",0,"V696","4","BO","17"
"V697316",0,"V697","4","BO","17"
"V698316",0.529436865683112,"V698","4","BO","17"
"V699316",0,"V699","4","BO","17"
"V700316",0,"V700","4","BO","17"
"V701516",0,"V701","4","BO","17"
"V702316",0,"V702","4","BO","17"
"V703316",0,"V703","4","BO","17"
"V704316",0,"V704","4","BO","17"
"V705316",0,"V705","4","BO","17"
"V706316",0.524341783850315,"V706","4","BO","17"
"V707316",0,"V707","4","BO","17"
"V708316",0,"V708","4","BO","17"
"V709316",0,"V709","4","BO","17"
"V710516",5.75110561430354,"V710","4","BO","17"
"V711516",0,"V711","4","BO","17"
"V712316",0,"V712","4","BO","17"
"V713316",0,"V713","4","BO","17"
"V714316",0,"V714","4","BO","17"
"V715316",0,"V715","4","BO","17"
"V716316",6.10728728676995,"V716","4","BO","17"
"V717316",0.211271039634304,"V717","4","BO","17"
"V718316",0.559719830266784,"V718","4","BO","17"
"V719316",0,"V719","4","BO","17"
"V720316",0,"V720","4","BO","17"
"V721516",0,"V721","4","BO","17"
"V722316",0,"V722","4","BO","17"
"V723316",0,"V723","4","BO","17"
"V724316",0,"V724","4","BO","17"
"V725316",0,"V725","4","BO","17"
"V726316",0,"V726","4","BO","17"
"V727316",0,"V727","4","BO","17"
"V728316",0,"V728","4","BO","17"
"V729316",0,"V729","4","BO","17"
"V730316",0,"V730","4","BO","17"
"V731516",0,"V731","4","BO","17"
"V732316",0,"V732","4","BO","17"
"V733316",1.48742542388348,"V733","4","BO","17"
"V734316",0.214211610237323,"V734","4","BO","17"
"V735316",0,"V735","4","BO","17"
"V736316",0,"V736","4","BO","17"
