"","Overall","marker","n.fold","method","variable"
"V332353",0,"V3323","1","DT","16"
"V332453",0,"V3324","1","DT","16"
"V332553",0,"V3325","1","DT","16"
"V332653",0,"V3326","1","DT","16"
"V332753",0,"V3327","1","DT","16"
"V332853",0,"V3328","1","DT","16"
"V332953",0,"V3329","1","DT","16"
"V333053",0,"V3330","1","DT","16"
"V333184",0,"V3331","1","DT","16"
"V333253",0,"V3332","1","DT","16"
"V333353",0,"V3333","1","DT","16"
"V333453",0,"V3334","1","DT","16"
"V333553",0,"V3335","1","DT","16"
"V333653",0,"V3336","1","DT","16"
"V333753",0,"V3337","1","DT","16"
"V333853",0,"V3338","1","DT","16"
"V333953",0,"V3339","1","DT","16"
"V334053",0,"V3340","1","DT","16"
"V334184",0,"V3341","1","DT","16"
"V334253",0,"V3342","1","DT","16"
"V334353",0,"V3343","1","DT","16"
"V334453",0,"V3344","1","DT","16"
"V334553",0,"V3345","1","DT","16"
"V334653",0,"V3346","1","DT","16"
"V334753",0,"V3347","1","DT","16"
"V334853",0,"V3348","1","DT","16"
"V334953",0,"V3349","1","DT","16"
"V335053",0,"V3350","1","DT","16"
"V335184",0,"V3351","1","DT","16"
"V335253",0,"V3352","1","DT","16"
"V335353",0,"V3353","1","DT","16"
"V335453",0,"V3354","1","DT","16"
"V335553",0,"V3355","1","DT","16"
"V335653",0,"V3356","1","DT","16"
"V335753",0,"V3357","1","DT","16"
"V335853",0,"V3358","1","DT","16"
"V335953",0,"V3359","1","DT","16"
"V336053",0,"V3360","1","DT","16"
"V336184",0,"V3361","1","DT","16"
"V336253",0,"V3362","1","DT","16"
"V336353",0,"V3363","1","DT","16"
"V336453",0,"V3364","1","DT","16"
"V336553",0,"V3365","1","DT","16"
"V336653",0,"V3366","1","DT","16"
"V336753",0,"V3367","1","DT","16"
"V336853",0,"V3368","1","DT","16"
"V336953",0,"V3369","1","DT","16"
"V337053",0,"V3370","1","DT","16"
"V337184",0,"V3371","1","DT","16"
"V337253",0,"V3372","1","DT","16"
"V337353",0,"V3373","1","DT","16"
"V337453",0,"V3374","1","DT","16"
"V337553",0,"V3375","1","DT","16"
"V337653",0,"V3376","1","DT","16"
"V337753",0,"V3377","1","DT","16"
"V337853",0,"V3378","1","DT","16"
"V337953",0,"V3379","1","DT","16"
"V338053",0,"V3380","1","DT","16"
"V338184",0,"V3381","1","DT","16"
"V338253",0,"V3382","1","DT","16"
"V338353",0,"V3383","1","DT","16"
"V338453",0,"V3384","1","DT","16"
"V338553",0,"V3385","1","DT","16"
"V338653",0,"V3386","1","DT","16"
"V338753",0,"V3387","1","DT","16"
"V338853",0,"V3388","1","DT","16"
"V338953",0,"V3389","1","DT","16"
"V339053",0,"V3390","1","DT","16"
"V339184",0,"V3391","1","DT","16"
"V339253",0,"V3392","1","DT","16"
"V339353",0,"V3393","1","DT","16"
"V339453",0,"V3394","1","DT","16"
"V339553",0,"V3395","1","DT","16"
"V339653",0,"V3396","1","DT","16"
"V339753",0,"V3397","1","DT","16"
"V339853",0,"V3398","1","DT","16"
"V339953",0,"V3399","1","DT","16"
"V340053",0,"V3400","1","DT","16"
"V340184",0,"V3401","1","DT","16"
"V340253",0,"V3402","1","DT","16"
"V340353",0,"V3403","1","DT","16"
"V340453",0,"V3404","1","DT","16"
"V340553",0,"V3405","1","DT","16"
"V340653",0,"V3406","1","DT","16"
"V340753",0,"V3407","1","DT","16"
"V340853",0,"V3408","1","DT","16"
"V340953",0,"V3409","1","DT","16"
"V341081",0,"V3410","1","DT","16"
"V341187",0,"V3411","1","DT","16"
"V341254",0,"V3412","1","DT","16"
"V341353",0,"V3413","1","DT","16"
"V341453",0,"V3414","1","DT","16"
"V341553",0,"V3415","1","DT","16"
"V341653",0,"V3416","1","DT","16"
"V341753",0,"V3417","1","DT","16"
"V341853",0,"V3418","1","DT","16"
"V341953",0,"V3419","1","DT","16"
"V342053",0,"V3420","1","DT","16"
"V342185",0,"V3421","1","DT","16"
"V342253",0,"V3422","1","DT","16"
"V342353",0,"V3423","1","DT","16"
"V342453",0,"V3424","1","DT","16"
"V342553",0,"V3425","1","DT","16"
"V342653",0,"V3426","1","DT","16"
"V342753",0,"V3427","1","DT","16"
"V342853",0,"V3428","1","DT","16"
"V342953",0,"V3429","1","DT","16"
"V343053",0,"V3430","1","DT","16"
"V343184",0,"V3431","1","DT","16"
"V343253",0,"V3432","1","DT","16"
"V343353",0,"V3433","1","DT","16"
"V343453",0,"V3434","1","DT","16"
"V343553",0,"V3435","1","DT","16"
"V343653",0,"V3436","1","DT","16"
"V343753",0,"V3437","1","DT","16"
"V343853",0,"V3438","1","DT","16"
"V343953",0,"V3439","1","DT","16"
"V344053",0,"V3440","1","DT","16"
"V344184",0,"V3441","1","DT","16"
"V344253",0,"V3442","1","DT","16"
"V344353",0,"V3443","1","DT","16"
"V344453",0,"V3444","1","DT","16"
"V344553",0,"V3445","1","DT","16"
"V344653",0,"V3446","1","DT","16"
"V344753",0,"V3447","1","DT","16"
"V344853",0,"V3448","1","DT","16"
"V344953",0,"V3449","1","DT","16"
"V345053",0,"V3450","1","DT","16"
"V345184",0,"V3451","1","DT","16"
"V345253",0,"V3452","1","DT","16"
"V345353",0,"V3453","1","DT","16"
"V345453",0,"V3454","1","DT","16"
"V345553",0,"V3455","1","DT","16"
"V345653",0,"V3456","1","DT","16"
"V345753",0,"V3457","1","DT","16"
"V345853",0,"V3458","1","DT","16"
"V345953",0,"V3459","1","DT","16"
"V346053",0,"V3460","1","DT","16"
"V346184",0,"V3461","1","DT","16"
"V346253",0,"V3462","1","DT","16"
"V346353",0,"V3463","1","DT","16"
"V346453",0,"V3464","1","DT","16"
"V346553",0,"V3465","1","DT","16"
"V346653",0,"V3466","1","DT","16"
"V346753",0,"V3467","1","DT","16"
"V346853",0,"V3468","1","DT","16"
"V346953",0,"V3469","1","DT","16"
"V347053",0,"V3470","1","DT","16"
"V347184",0,"V3471","1","DT","16"
"V347253",0,"V3472","1","DT","16"
"V347353",0,"V3473","1","DT","16"
"V347453",0,"V3474","1","DT","16"
"V347553",0,"V3475","1","DT","16"
"V347653",0,"V3476","1","DT","16"
"V347753",0,"V3477","1","DT","16"
"V347853",0,"V3478","1","DT","16"
"V347953",0,"V3479","1","DT","16"
"V348053",0,"V3480","1","DT","16"
"V348184",0,"V3481","1","DT","16"
"V348253",0,"V3482","1","DT","16"
"V348353",0,"V3483","1","DT","16"
"V348453",0,"V3484","1","DT","16"
"V348553",0,"V3485","1","DT","16"
"V348653",0,"V3486","1","DT","16"
"V348753",0,"V3487","1","DT","16"
"V348853",0,"V3488","1","DT","16"
"V348953",0,"V3489","1","DT","16"
"V349053",0,"V3490","1","DT","16"
"V349184",0,"V3491","1","DT","16"
"V349253",0,"V3492","1","DT","16"
"V349353",0,"V3493","1","DT","16"
"V349453",0,"V3494","1","DT","16"
"V349553",0,"V3495","1","DT","16"
"V349653",0,"V3496","1","DT","16"
"V349753",0,"V3497","1","DT","16"
"V349853",0,"V3498","1","DT","16"
"V349953",0,"V3499","1","DT","16"
"V350053",0,"V3500","1","DT","16"
"V350184",0,"V3501","1","DT","16"
"V350253",0,"V3502","1","DT","16"
"V350353",0,"V3503","1","DT","16"
"V350453",0,"V3504","1","DT","16"
"V350553",0,"V3505","1","DT","16"
"V350653",0,"V3506","1","DT","16"
"V350753",0,"V3507","1","DT","16"
"V350853",0,"V3508","1","DT","16"
"V350953",0,"V3509","1","DT","16"
"V351081",0,"V3510","1","DT","16"
"V351187",0,"V3511","1","DT","16"
"V351254",0,"V3512","1","DT","16"
"V351353",0,"V3513","1","DT","16"
"V351453",0,"V3514","1","DT","16"
"V351553",0,"V3515","1","DT","16"
"V351653",0,"V3516","1","DT","16"
"V351753",0,"V3517","1","DT","16"
"V351853",0,"V3518","1","DT","16"
"V351953",0,"V3519","1","DT","16"
"V352053",0,"V3520","1","DT","16"
"V352185",0,"V3521","1","DT","16"
"V352253",0,"V3522","1","DT","16"
"V352353",0,"V3523","1","DT","16"
"V352453",0,"V3524","1","DT","16"
"V352553",0,"V3525","1","DT","16"
"V352653",0,"V3526","1","DT","16"
"V352753",0,"V3527","1","DT","16"
"V352853",0,"V3528","1","DT","16"
"V352953",0,"V3529","1","DT","16"
"V353053",0,"V3530","1","DT","16"
"V353184",0,"V3531","1","DT","16"
"V353253",0,"V3532","1","DT","16"
"V353353",0,"V3533","1","DT","16"
"V353453",0,"V3534","1","DT","16"
"V353553",0,"V3535","1","DT","16"
"V353653",0,"V3536","1","DT","16"
"V353753",0,"V3537","1","DT","16"
"V353853",0,"V3538","1","DT","16"
"V353953",0,"V3539","1","DT","16"
"V354053",0,"V3540","1","DT","16"
"V354184",0,"V3541","1","DT","16"
"V354253",0,"V3542","1","DT","16"
"V354353",0,"V3543","1","DT","16"
"V354453",0,"V3544","1","DT","16"
"V354553",0,"V3545","1","DT","16"
"V354653",0,"V3546","1","DT","16"
"V354753",0,"V3547","1","DT","16"
"V354853",0,"V3548","1","DT","16"
"V354953",0,"V3549","1","DT","16"
"V355053",0,"V3550","1","DT","16"
"V355184",0,"V3551","1","DT","16"
"V355253",0,"V3552","1","DT","16"
"V355353",0,"V3553","1","DT","16"
"V355453",0,"V3554","1","DT","16"
"V355553",0,"V3555","1","DT","16"
"V355653",0,"V3556","1","DT","16"
"V355753",0,"V3557","1","DT","16"
"V355853",0,"V3558","1","DT","16"
"V355953",0,"V3559","1","DT","16"
"V356053",0,"V3560","1","DT","16"
"V356184",0,"V3561","1","DT","16"
"V356253",0,"V3562","1","DT","16"
"V356353",0,"V3563","1","DT","16"
"V356453",0,"V3564","1","DT","16"
"V356553",0,"V3565","1","DT","16"
"V356653",0,"V3566","1","DT","16"
"V356753",0,"V3567","1","DT","16"
"V356853",0,"V3568","1","DT","16"
"V356953",0,"V3569","1","DT","16"
"V357053",0,"V3570","1","DT","16"
"V357184",0,"V3571","1","DT","16"
"V357253",0,"V3572","1","DT","16"
"V357353",0,"V3573","1","DT","16"
"V357453",0,"V3574","1","DT","16"
"V357553",0,"V3575","1","DT","16"
"V357653",0,"V3576","1","DT","16"
"V357753",0,"V3577","1","DT","16"
"V357853",0,"V3578","1","DT","16"
"V357953",0,"V3579","1","DT","16"
"V358053",0,"V3580","1","DT","16"
"V358184",0,"V3581","1","DT","16"
"V358253",0,"V3582","1","DT","16"
"V358353",0,"V3583","1","DT","16"
"V358453",0,"V3584","1","DT","16"
"V358553",0,"V3585","1","DT","16"
"V358653",0,"V3586","1","DT","16"
"V358753",0,"V3587","1","DT","16"
"V358853",0,"V3588","1","DT","16"
"V358953",0,"V3589","1","DT","16"
"V359053",0,"V3590","1","DT","16"
"V359184",0,"V3591","1","DT","16"
"V359253",0,"V3592","1","DT","16"
"V359353",0,"V3593","1","DT","16"
"V359453",0,"V3594","1","DT","16"
"V359553",0,"V3595","1","DT","16"
"V359653",0,"V3596","1","DT","16"
"V359753",0,"V3597","1","DT","16"
"V359853",0,"V3598","1","DT","16"
"V359953",0,"V3599","1","DT","16"
"V360053",0,"V3600","1","DT","16"
"V360184",0,"V3601","1","DT","16"
"V360253",0,"V3602","1","DT","16"
"V360353",0,"V3603","1","DT","16"
"V360453",0,"V3604","1","DT","16"
"V360553",0,"V3605","1","DT","16"
"V360653",0,"V3606","1","DT","16"
"V360753",0,"V3607","1","DT","16"
"V360853",0,"V3608","1","DT","16"
"V360953",0,"V3609","1","DT","16"
"V361081",0,"V3610","1","DT","16"
"V361187",0,"V3611","1","DT","16"
"V361254",0,"V3612","1","DT","16"
"V361353",0,"V3613","1","DT","16"
"V361453",0,"V3614","1","DT","16"
"V361553",0,"V3615","1","DT","16"
"V361653",0,"V3616","1","DT","16"
"V361753",0,"V3617","1","DT","16"
"V361853",0,"V3618","1","DT","16"
"V361953",0,"V3619","1","DT","16"
"V362053",0,"V3620","1","DT","16"
"V362185",0,"V3621","1","DT","16"
"V362253",0,"V3622","1","DT","16"
"V362353",0,"V3623","1","DT","16"
"V362453",0,"V3624","1","DT","16"
"V362553",0,"V3625","1","DT","16"
"V362653",0,"V3626","1","DT","16"
"V362753",0,"V3627","1","DT","16"
"V362853",0,"V3628","1","DT","16"
"V362953",0,"V3629","1","DT","16"
"V363053",0,"V3630","1","DT","16"
"V363184",0,"V3631","1","DT","16"
"V363253",0,"V3632","1","DT","16"
"V363353",0,"V3633","1","DT","16"
"V363453",0,"V3634","1","DT","16"
"V363553",0,"V3635","1","DT","16"
"V363653",0,"V3636","1","DT","16"
"V363753",0,"V3637","1","DT","16"
"V363853",0,"V3638","1","DT","16"
"V363953",0,"V3639","1","DT","16"
"V364053",0,"V3640","1","DT","16"
"V364184",0,"V3641","1","DT","16"
"V364253",0,"V3642","1","DT","16"
"V364353",0,"V3643","1","DT","16"
"V364453",0,"V3644","1","DT","16"
"V364553",0,"V3645","1","DT","16"
"V364653",0,"V3646","1","DT","16"
"V364753",0,"V3647","1","DT","16"
"V364853",0,"V3648","1","DT","16"
"V364953",0,"V3649","1","DT","16"
"V365053",0,"V3650","1","DT","16"
"V365184",0,"V3651","1","DT","16"
"V365253",0,"V3652","1","DT","16"
"V365353",0,"V3653","1","DT","16"
"V365453",0,"V3654","1","DT","16"
"V365553",0,"V3655","1","DT","16"
"V365653",0,"V3656","1","DT","16"
"V365753",0,"V3657","1","DT","16"
"V365853",0,"V3658","1","DT","16"
"V365953",0,"V3659","1","DT","16"
"V366053",0,"V3660","1","DT","16"
"V366184",0,"V3661","1","DT","16"
"V366253",0,"V3662","1","DT","16"
"V366353",0,"V3663","1","DT","16"
"V366453",0,"V3664","1","DT","16"
"V366553",0,"V3665","1","DT","16"
"V366653",0,"V3666","1","DT","16"
"V366753",0,"V3667","1","DT","16"
"V366853",0,"V3668","1","DT","16"
"V366953",0,"V3669","1","DT","16"
"V367053",0,"V3670","1","DT","16"
"V367184",0,"V3671","1","DT","16"
"V367253",0,"V3672","1","DT","16"
"V367353",0,"V3673","1","DT","16"
"V367453",0,"V3674","1","DT","16"
"V367553",0,"V3675","1","DT","16"
"V367653",0,"V3676","1","DT","16"
"V367753",0,"V3677","1","DT","16"
"V367853",0,"V3678","1","DT","16"
"V367953",0,"V3679","1","DT","16"
"V368053",0,"V3680","1","DT","16"
"V368184",0,"V3681","1","DT","16"
"V368253",0,"V3682","1","DT","16"
"V368353",0,"V3683","1","DT","16"
"V368453",0,"V3684","1","DT","16"
"V368553",0,"V3685","1","DT","16"
"V368653",0,"V3686","1","DT","16"
"V368753",0,"V3687","1","DT","16"
"V368853",0,"V3688","1","DT","16"
"V368953",0,"V3689","1","DT","16"
"V369053",0,"V3690","1","DT","16"
"V369184",0,"V3691","1","DT","16"
"V369253",0,"V3692","1","DT","16"
"V369353",0,"V3693","1","DT","16"
"V369453",0,"V3694","1","DT","16"
"V369553",0,"V3695","1","DT","16"
"V369653",0,"V3696","1","DT","16"
"V369753",0,"V3697","1","DT","16"
"V369853",0,"V3698","1","DT","16"
"V369953",0,"V3699","1","DT","16"
"V370053",0,"V3700","1","DT","16"
"V370184",0,"V3701","1","DT","16"
"V370253",0,"V3702","1","DT","16"
"V370353",0,"V3703","1","DT","16"
"V370453",0,"V3704","1","DT","16"
"V370553",0,"V3705","1","DT","16"
"V370653",0,"V3706","1","DT","16"
"V370753",0,"V3707","1","DT","16"
"V370853",0,"V3708","1","DT","16"
"V370953",0,"V3709","1","DT","16"
"V371081",0,"V3710","1","DT","16"
"V371187",0,"V3711","1","DT","16"
"V371254",0,"V3712","1","DT","16"
"V371353",0,"V3713","1","DT","16"
"V371453",0,"V3714","1","DT","16"
"V371553",0,"V3715","1","DT","16"
"V371653",0,"V3716","1","DT","16"
"V371753",0,"V3717","1","DT","16"
"V371853",0,"V3718","1","DT","16"
"V371953",0,"V3719","1","DT","16"
"V372053",0,"V3720","1","DT","16"
"V372185",0,"V3721","1","DT","16"
"V372253",0,"V3722","1","DT","16"
"V372353",0,"V3723","1","DT","16"
"V372453",0,"V3724","1","DT","16"
"V372553",0,"V3725","1","DT","16"
"V372653",0,"V3726","1","DT","16"
"V372753",0,"V3727","1","DT","16"
"V372853",0,"V3728","1","DT","16"
"V372953",0,"V3729","1","DT","16"
"V373053",0,"V3730","1","DT","16"
"V373184",0,"V3731","1","DT","16"
"V373253",0,"V3732","1","DT","16"
"V373353",0,"V3733","1","DT","16"
"V373453",0,"V3734","1","DT","16"
"V373553",0,"V3735","1","DT","16"
"V373653",0,"V3736","1","DT","16"
"V373753",0,"V3737","1","DT","16"
"V373853",0,"V3738","1","DT","16"
"V373953",0,"V3739","1","DT","16"
"V374053",0,"V3740","1","DT","16"
"V374184",0,"V3741","1","DT","16"
"V374253",0,"V3742","1","DT","16"
"V374353",0,"V3743","1","DT","16"
"V374453",0,"V3744","1","DT","16"
"V374553",0,"V3745","1","DT","16"
"V374653",0,"V3746","1","DT","16"
"V374753",0,"V3747","1","DT","16"
"V374853",0,"V3748","1","DT","16"
"V374953",0,"V3749","1","DT","16"
"V375053",0,"V3750","1","DT","16"
"V375184",0,"V3751","1","DT","16"
"V375253",0,"V3752","1","DT","16"
"V375353",0,"V3753","1","DT","16"
"V375453",0,"V3754","1","DT","16"
"V375553",0,"V3755","1","DT","16"
"V375653",0,"V3756","1","DT","16"
"V375753",0,"V3757","1","DT","16"
"V375853",0,"V3758","1","DT","16"
"V375953",0,"V3759","1","DT","16"
"V376053",0,"V3760","1","DT","16"
"V376184",0,"V3761","1","DT","16"
"V376253",0,"V3762","1","DT","16"
"V376353",0,"V3763","1","DT","16"
"V376453",0,"V3764","1","DT","16"
"V376553",0,"V3765","1","DT","16"
"V376653",0,"V3766","1","DT","16"
"V376753",0,"V3767","1","DT","16"
"V376853",0,"V3768","1","DT","16"
"V376953",0,"V3769","1","DT","16"
"V377053",0,"V3770","1","DT","16"
"V377184",0,"V3771","1","DT","16"
"V377253",0,"V3772","1","DT","16"
"V377353",0,"V3773","1","DT","16"
"V377453",0,"V3774","1","DT","16"
"V377553",0,"V3775","1","DT","16"
"V377653",0,"V3776","1","DT","16"
"V377753",0,"V3777","1","DT","16"
"V377853",0,"V3778","1","DT","16"
"V377953",0,"V3779","1","DT","16"
"V378053",0,"V3780","1","DT","16"
"V378184",0,"V3781","1","DT","16"
"V378253",0,"V3782","1","DT","16"
"V378353",0,"V3783","1","DT","16"
"V378453",0,"V3784","1","DT","16"
"V378553",0,"V3785","1","DT","16"
"V378653",0,"V3786","1","DT","16"
"V378753",0,"V3787","1","DT","16"
"V378853",0,"V3788","1","DT","16"
"V378953",0,"V3789","1","DT","16"
"V379053",0,"V3790","1","DT","16"
"V379184",0,"V3791","1","DT","16"
"V379253",0,"V3792","1","DT","16"
"V379353",0,"V3793","1","DT","16"
"V379453",0,"V3794","1","DT","16"
"V379553",0,"V3795","1","DT","16"
"V379653",0,"V3796","1","DT","16"
"V379753",0,"V3797","1","DT","16"
"V379853",0,"V3798","1","DT","16"
"V379953",0,"V3799","1","DT","16"
"V380053",0,"V3800","1","DT","16"
"V380184",0,"V3801","1","DT","16"
"V380253",0,"V3802","1","DT","16"
"V380353",0,"V3803","1","DT","16"
"V380453",0,"V3804","1","DT","16"
"V380553",0,"V3805","1","DT","16"
"V380653",0,"V3806","1","DT","16"
"V380753",0,"V3807","1","DT","16"
"V380853",0,"V3808","1","DT","16"
"V380953",0,"V3809","1","DT","16"
"V381081",0,"V3810","1","DT","16"
"V381187",0,"V3811","1","DT","16"
"V381254",0,"V3812","1","DT","16"
"V381353",0,"V3813","1","DT","16"
"V381453",0,"V3814","1","DT","16"
"V381553",0,"V3815","1","DT","16"
"V381653",0,"V3816","1","DT","16"
"V381753",0,"V3817","1","DT","16"
"V381853",0,"V3818","1","DT","16"
"V381953",0,"V3819","1","DT","16"
"V382053",0,"V3820","1","DT","16"
"V382185",0,"V3821","1","DT","16"
"V382253",0,"V3822","1","DT","16"
"V382353",0,"V3823","1","DT","16"
"V382453",0,"V3824","1","DT","16"
"V382553",0,"V3825","1","DT","16"
"V382653",0,"V3826","1","DT","16"
"V382753",0,"V3827","1","DT","16"
"V382853",0,"V3828","1","DT","16"
"V382953",0,"V3829","1","DT","16"
"V383053",0,"V3830","1","DT","16"
"V383184",0,"V3831","1","DT","16"
"V383253",0,"V3832","1","DT","16"
"V383353",0,"V3833","1","DT","16"
"V383453",0,"V3834","1","DT","16"
"V383553",0,"V3835","1","DT","16"
"V383653",0,"V3836","1","DT","16"
"V383753",0,"V3837","1","DT","16"
"V383853",0,"V3838","1","DT","16"
"V383953",0,"V3839","1","DT","16"
"V384053",0,"V3840","1","DT","16"
"V384184",0,"V3841","1","DT","16"
"V384253",0,"V3842","1","DT","16"
"V384353",0,"V3843","1","DT","16"
"V384453",0,"V3844","1","DT","16"
"V384553",0,"V3845","1","DT","16"
"V384653",0,"V3846","1","DT","16"
"V384753",0,"V3847","1","DT","16"
"V384853",0,"V3848","1","DT","16"
"V384953",0,"V3849","1","DT","16"
"V385053",0,"V3850","1","DT","16"
"V385184",0,"V3851","1","DT","16"
"V385253",0,"V3852","1","DT","16"
"V385353",0,"V3853","1","DT","16"
"V385453",0,"V3854","1","DT","16"
"V385553",0,"V3855","1","DT","16"
"V385653",0,"V3856","1","DT","16"
"V385753",0,"V3857","1","DT","16"
"V385853",0,"V3858","1","DT","16"
"V385953",0,"V3859","1","DT","16"
"V386053",0,"V3860","1","DT","16"
"V386184",0,"V3861","1","DT","16"
"V386253",0,"V3862","1","DT","16"
"V386353",0,"V3863","1","DT","16"
"V386453",0,"V3864","1","DT","16"
"V386553",0,"V3865","1","DT","16"
"V386653",0,"V3866","1","DT","16"
"V386753",0,"V3867","1","DT","16"
"V386853",0,"V3868","1","DT","16"
"V386953",0,"V3869","1","DT","16"
"V387053",0,"V3870","1","DT","16"
"V387184",0,"V3871","1","DT","16"
"V387253",0,"V3872","1","DT","16"
"V387353",0,"V3873","1","DT","16"
"V387453",0,"V3874","1","DT","16"
"V387553",0,"V3875","1","DT","16"
"V387653",0,"V3876","1","DT","16"
"V387753",0,"V3877","1","DT","16"
"V387853",0,"V3878","1","DT","16"
"V387953",0,"V3879","1","DT","16"
"V388053",0,"V3880","1","DT","16"
"V388184",0,"V3881","1","DT","16"
"V388253",0,"V3882","1","DT","16"
"V388353",0,"V3883","1","DT","16"
"V388453",0,"V3884","1","DT","16"
"V388553",0,"V3885","1","DT","16"
"V388653",0,"V3886","1","DT","16"
"V388753",0,"V3887","1","DT","16"
"V388853",0,"V3888","1","DT","16"
"V388953",0,"V3889","1","DT","16"
"V389053",0,"V3890","1","DT","16"
"V389184",0,"V3891","1","DT","16"
"V389253",0,"V3892","1","DT","16"
"V389353",0,"V3893","1","DT","16"
"V389453",0,"V3894","1","DT","16"
"V389553",0,"V3895","1","DT","16"
"V389653",0,"V3896","1","DT","16"
"V389753",0,"V3897","1","DT","16"
"V389853",0,"V3898","1","DT","16"
"V389953",0,"V3899","1","DT","16"
"V390053",0,"V3900","1","DT","16"
"V390184",0,"V3901","1","DT","16"
"V390253",0,"V3902","1","DT","16"
"V390353",0,"V3903","1","DT","16"
"V390453",0,"V3904","1","DT","16"
"V390553",0,"V3905","1","DT","16"
"V390653",0,"V3906","1","DT","16"
"V390753",0,"V3907","1","DT","16"
"V390853",0,"V3908","1","DT","16"
"V390953",0,"V3909","1","DT","16"
"V391081",0,"V3910","1","DT","16"
"V391187",0,"V3911","1","DT","16"
"V391254",0,"V3912","1","DT","16"
"V391353",0,"V3913","1","DT","16"
"V391453",0,"V3914","1","DT","16"
"V391553",0,"V3915","1","DT","16"
"V391653",0,"V3916","1","DT","16"
"V391753",0,"V3917","1","DT","16"
"V391853",0,"V3918","1","DT","16"
"V391953",0,"V3919","1","DT","16"
"V392053",0,"V3920","1","DT","16"
"V392185",0,"V3921","1","DT","16"
"V392253",0,"V3922","1","DT","16"
"V392353",0,"V3923","1","DT","16"
"V392453",0,"V3924","1","DT","16"
"V392553",0,"V3925","1","DT","16"
"V392653",0,"V3926","1","DT","16"
"V392753",0,"V3927","1","DT","16"
"V392853",0,"V3928","1","DT","16"
"V392953",0,"V3929","1","DT","16"
"V393053",0,"V3930","1","DT","16"
"V393184",0,"V3931","1","DT","16"
"V393253",0,"V3932","1","DT","16"
"V393353",0,"V3933","1","DT","16"
"V393453",0,"V3934","1","DT","16"
"V393553",0,"V3935","1","DT","16"
"V393653",0,"V3936","1","DT","16"
"V393753",0,"V3937","1","DT","16"
"V393853",0,"V3938","1","DT","16"
"V393953",0,"V3939","1","DT","16"
"V394053",0,"V3940","1","DT","16"
"V394184",0,"V3941","1","DT","16"
"V394253",0,"V3942","1","DT","16"
"V394353",0,"V3943","1","DT","16"
"V394453",0,"V3944","1","DT","16"
"V394553",0,"V3945","1","DT","16"
"V394653",0,"V3946","1","DT","16"
"V394753",0,"V3947","1","DT","16"
